city_id,city,population,country,lat,lng
1729,Sonipat,402000.0,India,28.99,77.022
1747,Quilon,397419.0,India,8.8932,76.6141
1748,Mulangodi,397419.0,India,9.0,76.6167
1749,Munro Turuttu,397419.0,India,9.0,76.6167
1758,Karur,394719.0,India,10.9601,78.0766
1765,Jalna,393000.0,India,19.841,75.8864
1790,Bairia,386745.0,India,25.7583,84.1489
1794,Bhatpara,386019.0,India,22.87,88.41
1797,Sirur,385414.0,India,18.83,74.38
1803,Kakinada,384182.0,India,16.9661,82.255
1823,Panihati,377347.0,India,22.69,88.37
1832,Rohtak,374292.0,India,28.8909,76.5796
1833,Maler Kotla,374000.0,India,30.5167,75.8833
1860,Kolga,365253.0,India,22.35,82.68
1861,Korba,365253.0,India,22.3458,82.6963
1895,Sikar,359293.0,India,27.62,75.15
1904,Sasaram,358283.0,India,24.95,84.03
1911,Karnal,357334.0,India,29.686,76.989
1916,Brahmapur,355823.0,India,19.315,84.7941
1939,Ahmadnagar,350859.0,India,19.08,74.73
1964,Shahjanpur,346103.0,India,27.88,79.91
1966,Āvadi,345996.0,India,13.1147,80.1098
1969,Khanapur,345839.0,India,15.6394,74.5083
1974,Cuddapah,344893.0,India,14.47,78.82
1977,Alamadi,344701.0,India,13.1097,80.0972
1990,Rajahmundry,341831.0,India,16.98,81.78
1996,Alwar,341422.0,India,27.5498,76.6355
2018,Sambalpur,335761.0,India,21.47,83.97
2026,Muzaffarpur,333200.0,India,26.1225,85.3906
2051,Kamarhati,330211.0,India,22.6686,88.3704
2057,Campiernagar,329104.0,India,27.029,83.2668
2062,Bijapur,327427.0,India,16.83,75.71
2066,Ratnagiri,327120.0,India,16.9944,73.3
2078,Jagdalpur,325463.0,India,19.18,81.92
2079,Rampur,325248.0,India,28.8,79.0
2096,Shimoga,322650.0,India,13.9333,75.5667
2104,Kashipur,321623.0,India,29.22,78.95
2112,Junagadh,320250.0,India,21.5222,70.4579
2129,Hapur,317004.0,India,28.7309,77.7757
2135,Pattikad,315957.0,India,10.5276,76.2144
2138,Trichur,315596.0,India,10.5276,76.2144
2150,Barddhaman,314265.0,India,23.2333,87.8667
2165,Panvel,311434.0,India,18.9944,73.1139
2167,Nizamabad,311152.0,India,18.672,78.094
2195,Parbhani,307170.0,India,19.27,76.78
2198,Hisar,307024.0,India,29.15,75.7
2204,Fatehpur,305638.0,India,27.98,74.95
2205,Birania,305638.0,India,27.98,74.95
2217,Karaikkudi,303291.0,India,10.0735,78.7732
2221,Lachhmangarh Sikar,302956.0,India,27.8225,75.0253
2237,Oulgaret,300104.0,India,11.9265,79.7789
2239,Ingraj Bazar,300088.0,India,25.0119,88.1433
2246,Bada Barabil,300000.0,India,22.12,85.4
2266,Bihar,297268.0,India,25.197,85.518
2274,Darbhanga,296039.0,India,26.17,85.9
2276,Idar,295971.0,India,23.839,73.002
2286,Sikandarabad,294858.0,India,28.4512,77.6955
2299,Āizawl,293416.0,India,23.7272,92.7178
2300,Bali,293373.0,India,22.65,88.34
2314,Surajgarha,290998.0,India,25.25,86.23
2321,Nagercoil,289916.0,India,8.175,77.4306
2325,Dewas,289550.0,India,22.96,76.06
2335,Sonpur,288102.0,India,25.7,85.18
2336,Hugli,288090.0,India,22.9,88.39
2337,Chunchura,288090.0,India,22.9,88.39
2344,Ichalkaranji,287570.0,India,16.7,74.47
2345,Tirupati,287482.0,India,13.65,79.42
2355,Bhatinda,285813.0,India,30.23,74.9519
2376,Satna,283004.0,India,24.6005,80.8322
2400,Mau,278745.0,India,25.9417,83.5611
2403,Barasat,278435.0,India,22.72,88.48
2419,Farrukhabad,275754.0,India,27.39,79.581
2426,Saugor,274556.0,India,23.83,78.71
2428,Khorabar,274403.0,India,26.741,83.888
2432,Ratlam,273892.0,India,23.334,75.037
2465,Handwara,269311.0,India,34.3997,74.2817
2470,Drug,268806.0,India,21.19,81.28
2487,Anantapur,267161.0,India,14.68,77.599
2504,Imphal,264986.0,India,24.8074,93.9384
2530,Arrah,261430.0,India,25.5514,84.6603
2547,Sivakasi,260047.0,India,9.4533,77.8024
2563,Etawah,256838.0,India,26.77,79.03
2572,Malkajgiri,255899.0,India,17.4519,78.5362
2587,Tuni,254425.0,India,17.35,82.55
2595,Amarnath,253475.0,India,19.209,73.186
2597,Rapar,253137.0,India,23.57,70.63
2598,Samastipur,253136.0,India,25.8629,85.7811
2599,Gokak,253000.0,India,16.1667,74.8333
2610,Begusarai,252008.0,India,25.42,86.13
2619,Nedumana,251384.0,India,8.9139,76.6889
2638,New Delhi,249998.0,India,28.6139,77.2089
2644,Tiruvottiyur,249446.0,India,13.16,80.3
2648,Ramnagar,249102.0,India,27.17,84.32
2652,Gandhidham,248705.0,India,23.08,70.13
2654,Salumbar,248337.0,India,24.08,74.02
2686,Puducherry,244377.0,India,11.9167,79.8167
2694,Kanpur,243800.0,India,26.4499,80.3319
2702,Ramgundam,242979.0,India,18.7639,79.475
2707,Pandharpur,242515.0,India,17.6778,75.3278
2725,Masaurhi Buzurg,241216.0,India,25.35,85.02
2727,Alleppey,240991.0,India,9.49,76.33
2731,Katihar,240565.0,India,25.53,87.58
2743,Ahor,239642.0,India,25.367,72.783
2754,Ganganagar,237780.0,India,29.92,73.88
2765,Tinkhang,236571.0,India,27.23,95.17
2766,Rewa,236519.0,India,24.5381,81.2953
2782,Uluberiya,235345.0,India,22.47,88.11
2783,Bulandshahr,235310.0,India,28.4069,77.8497
2802,Raichur,234073.0,India,16.2,77.37
2805,Chauhanpatti,233691.0,India,25.15,82.6
2816,Cannanore,232486.0,India,11.8745,75.3704
2824,Machilipatnam,232000.0,India,16.17,81.13
2846,Pali,229956.0,India,25.77,73.33
2847,Songadh,229782.0,India,21.167,73.564
2848,Gadda Madiral,229644.0,India,18.7519,79.5133
2849,Hosur,229528.0,India,12.7409,77.8253
2855,Haridwar,228832.0,India,29.945,78.163
2856,Vizianagaram,228720.0,India,18.1159,83.406
2866,Pathardi,228279.0,India,19.17,75.18
2869,Mel Palaiyam,227895.0,India,8.7,77.7069
2875,Khatima,227226.0,India,28.9198,79.9699
2877,Petlad,227031.0,India,22.47,72.8
2894,Pudukkottai,225500.0,India,10.3833,78.8001
2896,Nadiad,225132.0,India,22.69,72.86
2919,Tanjore,222943.0,India,10.787,79.1378
2934,Kichha,221965.0,India,28.92,79.5
2936,Katri,221875.0,India,23.48,80.4
2944,Dagarua,221229.0,India,25.8,87.64
2948,Sambhal,220813.0,India,28.58,78.55
2957,Singrauliya,220257.0,India,24.202,82.666
2980,Naihati,217900.0,India,22.89,88.42
2984,Jaynagar,217820.0,India,26.5925,86.1372
2997,Yamunanagar,216628.0,India,30.133,77.288
3007,Pallavaram,215417.0,India,12.9675,80.1491
3014,Khargone,215000.0,India,21.82,75.6187
3034,Secunderabad,213698.0,India,17.4399,78.4983
3040,Monghyr,213101.0,India,25.381,86.465
3042,Chapra,212955.0,India,25.7848,84.7274
3051,Bhadravati,212073.0,India,13.8485,75.705
3062,Panchkula,211355.0,India,30.74,76.8
3065,Burhanpur,210891.0,India,21.3114,76.2289
3081,Kapra,209882.0,India,17.4859,78.5651
3093,Nowgong,209000.0,India,26.3504,92.6796
3101,Ambala,207934.0,India,30.38,76.78
3109,Kharagpur,207604.0,India,22.3302,87.3237
3114,Robertsonpet,207350.0,India,12.9563,78.2754
3115,Dindigul,207327.0,India,10.35,77.95
3120,Raniwara Kalan,206831.0,India,24.75,72.2167
3126,Shimla,206575.0,India,31.1033,77.1722
3131,Hospet,206167.0,India,15.2689,76.3909
3137,Maldah,205521.0,India,25.0044,88.1458
3144,Ongole,204746.0,India,15.506,80.049
3160,Ellore,203780.0,India,16.7117,81.1031
3170,Deoghar,203116.0,India,24.48,86.7
3176,Chhindwara,202688.0,India,22.057,78.9396
3180,Mokameh,202411.0,India,25.3898,85.9191
3207,Puri,201026.0,India,19.8106,85.8314
3211,Haldia,200827.0,India,22.0667,88.0698
3213,Khandwa,200738.0,India,21.82,76.35
3217,Nandyal,200516.0,India,15.48,78.48
3219,Morena,200483.0,India,26.5,78.0
3230,Karjat,200000.0,India,18.55,75.0
3231,Kasba Pataspur,200000.0,India,22.0216,87.5423
3240,Drabar,199429.0,India,33.43,75.09
3249,Amroha,198471.0,India,28.9044,78.4675
3254,Rani,198194.0,India,9.3667,76.7667
3256,Chakradharpur,197953.0,India,22.7,85.63
3259,Bhiwani,197662.0,India,28.78,76.13
3261,Bhind,197585.0,India,26.5647,78.7864
3281,Khammam,196283.0,India,17.2473,80.1514
3282,Madhyamgram,196127.0,India,22.7,88.45
3286,Ghandinagar,195891.0,India,23.2231,72.65
3300,Baharampur,195223.0,India,24.1,88.25
3305,Morbi,194947.0,India,22.82,70.83
3342,Rae Bareli,191316.0,India,26.2236,81.2403
3354,Orai,190575.0,India,25.98,79.47
3359,Mahbubnagar,190400.0,India,16.7488,78.0035
3371,Murtazabad,189117.0,India,28.7111,77.2688
3384,Bhuj,188236.0,India,23.25,69.67
3395,Ratanpur,187573.0,India,23.0851,72.5716
3398,Bhusaval,187421.0,India,21.05,75.77
3413,Bahraigh,186223.0,India,27.575,81.594
3419,Umreth,185320.0,India,22.6986,73.1156
3425,Ittikara,185008.0,India,8.8633,76.6972
3427,Mahesana,184991.0,India,23.6,72.4
3432,Alasandigutta,184625.0,India,15.6244,77.2731
3447,Raiganj,183612.0,India,25.62,88.12
3453,Batala,183314.0,India,31.8186,75.2028
3463,Palanpur,182592.0,India,24.1722,72.4333
3464,Sirsa,182534.0,India,29.5333,75.0167
3468,Dinapore,182241.0,India,25.6225,85.0417
3471,Tambaram,182071.0,India,12.831,80.0459
3473,Shrirampur,181842.0,India,22.75,88.34
3480,Himatnagar,181137.0,India,23.6,72.95
3485,Guna,180935.0,India,24.65,77.32
3489,Nawada,180740.0,India,24.88,85.53
3498,Jaunpur,180362.0,India,25.73,82.68
3502,Mahad,180191.0,India,18.083,73.417
3503,Madanapalle,180180.0,India,13.55,78.5
3512,Wadlakonda,180000.0,India,17.7736,79.575
3513,Bhachau,180000.0,India,23.296,70.343
3515,Shivpuri,179977.0,India,25.43,77.65
3527,Satara,179147.0,India,17.688,74.006
3534,Vada,178370.0,India,19.39,73.08
3537,Phillaur,178198.0,India,31.03,75.78
3544,Unnao,177658.0,India,26.55,80.49
3548,Sitapur,177351.0,India,27.57,80.66
3554,Kalamboli,177154.0,India,19.2333,73.1333
3559,Saila,176682.0,India,25.333,72.367
3567,Waraseoni,176291.0,India,21.7647,80.0494
3569,Mauli,176152.0,India,30.699,76.693
3570,Harnaut,176140.0,India,25.3694,85.5319
3581,Chittoor,175647.0,India,13.216,79.098
3585,Navadwip,175474.0,India,23.42,88.37
3590,Kotdwara,175232.0,India,29.75,78.53
3593,Pilibhit,175000.0,India,28.6267,79.8058
3617,Cuddalore,173676.0,India,11.75,79.75
3626,Gondal,173353.0,India,21.958,70.795
3629,Deo,173216.0,India,24.6583,84.4378
3636,Silchar,172830.0,India,24.82,92.8
3637,Chirala,172826.0,India,15.8246,80.3521
3638,Gadag,172813.0,India,15.4167,75.6167
3651,Tiruvannamalai,172348.0,India,12.13,79.07
3654,Bidar,172298.0,India,17.912,77.52
3674,Villupuram,171131.0,India,11.9401,79.4861
3675,Nawsari,171109.0,India,20.95,72.93
3694,Valsad,170060.0,India,20.61,72.926
3708,Medinipur,169264.0,India,22.424,87.319
3717,Damoh,168916.0,India,23.8331,79.4419
3727,Haripur,168443.0,India,31.53,75.92
3729,Neyveli,168368.0,India,11.6088,79.4994
3736,Baramula,167986.0,India,34.198,74.364
3746,Malkapur,167740.0,India,20.885,76.2
3750,Jind,167592.0,India,29.3167,76.3167
3759,Chandannagar,166867.0,India,22.87,88.38
3767,Ādoni,166344.0,India,15.6279,77.2749
3788,Udipi,165401.0,India,13.3389,74.7451
3790,Fyzabad,165228.0,India,26.773,82.146
3796,Sawai Madhopur,165000.0,India,26.0,76.35
3801,Tenali,164937.0,India,16.239,80.645
3809,Conjeeveram,164384.0,India,12.8185,79.6947
3816,Madhubani,164156.0,India,26.3519,86.0719
3819,Proddatur,163970.0,India,14.75,78.55
3826,Sultanpur Mazra,163716.0,India,28.6981,77.0689
3854,Godhra,161925.0,India,22.7772,73.6203
3857,Multai,161819.0,India,21.77,78.25
3870,Pangzawl,161428.0,India,22.91,92.76
3873,Prantij,161279.0,India,23.4384,72.8572
3904,Moga,159897.0,India,30.822,75.174
3912,Budaun,159221.0,India,28.05,79.12
3915,Uttarpara,159147.0,India,22.67,88.35
3918,Daltonganj,158941.0,India,24.03,84.07
3933,Jamkhed,158380.0,India,18.72,75.32
3935,Bharuch,158253.0,India,21.712,72.993
3956,Lunglei,157000.0,India,22.88,92.73
3967,Saharsa,156540.0,India,25.88,86.6
3983,Vidisha,155959.0,India,23.53,77.82
3984,Pathankot,155909.0,India,32.2668,75.6
3994,Karwar,155213.0,India,14.8,74.13
4003,Thanesar,154962.0,India,29.9667,76.8167
4005,Kishangarh,154886.0,India,26.57,74.87
4014,Rudarpur,154485.0,India,28.98,79.4
4016,Tindwara,154428.0,India,25.4833,80.3333
4018,Nalgonda,154326.0,India,17.0575,79.2684
4024,Dibrugarh,154019.0,India,27.48,95.0
4029,Veraval,153696.0,India,20.9159,70.3629
4035,Betul Bazar,153330.0,India,21.905,77.902
4038,Balurghat,153279.0,India,25.22,88.76
4040,Jorhat,153249.0,India,26.75,94.22
4044,Krishnanagar,153062.0,India,23.4,88.5
4051,Barakpur,152783.0,India,22.76,88.37
4052,Porbandar,152760.0,India,21.6417,69.6293
4074,Shantipur,151777.0,India,23.25,88.43
4075,Hindupur,151677.0,India,13.83,77.49
4079,Beawar,151472.0,India,26.1,74.32
4081,Bhalswa Jahangirpur,151427.0,India,28.7354,77.1638
4086,Erode,151184.0,India,11.3409,77.7171
4096,Sibsagar,150781.0,India,26.9844,94.6375
4113,Nangloi Jat,150371.0,India,28.6833,77.0667
4127,Soro,150000.0,India,21.29,86.69
4163,Nuzvid,148590.0,India,16.7881,80.8465
4172,Sitarganj,148266.0,India,28.93,79.7
4193,Hajipur,147688.0,India,25.6925,85.2084
4206,Habra,147221.0,India,22.83,88.63
4215,Bara Banki,146831.0,India,26.92,81.2
4219,Bir,146709.0,India,18.99,75.76
4234,Narnaul,145897.0,India,28.0444,76.1056
4235,Chitaldrug,145853.0,India,14.23,76.4
4240,Etah,145601.0,India,27.63,78.67
4247,Abohar,145302.0,India,30.1334,74.2001
4259,Kaithal,144915.0,India,29.8015,76.3998
4271,Balasore,144373.0,India,21.5033,86.925
4286,Koiridih,143529.0,India,24.18,86.3
4299,Shillong,143229.0,India,25.5822,91.8944
4305,Rewari,143021.0,India,28.18,76.62
4317,Hazaribagh,142489.0,India,23.98,85.35
4324,Bhimavaram,142184.0,India,16.543,81.523
4338,Mandsaur,141667.0,India,24.072,75.069
4339,Chas,141640.0,India,23.63,86.17
4368,Port Blair,140572.0,India,11.6683,92.7378
4376,Harchandpur,140274.0,India,26.36,81.17
4378,Kumbakonam,140156.0,India,10.9602,79.3845
4394,Aul,139628.0,India,20.67,86.64
4420,Kolar,138462.0,India,13.1333,78.1333
4430,Chicacole,137944.0,India,18.3,83.9
4444,Bankura,137386.0,India,23.25,87.07
4445,Mandya,137358.0,India,12.52,76.9
4450,Dehri,137231.0,India,24.91,84.18
4461,Durgauti,136962.0,India,25.2114,83.5308
4470,Mainpuri,136557.0,India,27.23,79.02
4489,Talaivasal,136026.0,India,11.5867,78.7583
4504,Raigarh,135363.0,India,21.8974,83.395
4509,Haraipur,135066.0,India,26.22,84.36
4510,Siwan,135066.0,India,26.22,84.36
4553,Kalol,133737.0,India,23.246,72.496
4568,Hassan,133436.0,India,13.012,76.068
4573,Lalitpur,133305.0,India,24.69,78.41
4589,Paramagudi,133000.0,India,9.5494,78.5891
4595,Gondia,132821.0,India,21.4598,80.195
4606,Dalupura,132628.0,India,28.6004,77.3194
4618,Naryai ka Puri,132072.0,India,26.52,78.35
4623,Palwal,131926.0,India,28.1447,77.3255
4644,Palghat,130955.0,India,10.775,76.651
4664,Ānand,130462.0,India,22.556,72.951
4670,Botad,130302.0,India,22.17,71.67
4688,Mukerian,129841.0,India,31.95,75.62
4697,Hanumangarh,129654.0,India,29.58,74.32
4698,Jetpur,129653.0,India,21.7542,70.6222
4699,Arcot,129640.0,India,12.9047,79.3238
4701,Kanchrapara,129576.0,India,22.9456,88.4332
4736,Hoshangabad,128599.0,India,22.7475,77.7274
4746,Khanna,128137.0,India,30.7,76.22
4770,Nagda,127484.0,India,23.4564,75.4131
4791,Hardoi,126851.0,India,27.42,80.12
4814,Guntakal,126270.0,India,15.17,77.38
4816,Pithampur,126099.0,India,22.6197,75.6933
4825,Patan,125497.0,India,23.85,72.125
4831,Basirhat,125254.0,India,22.6572,88.8942
4833,Raxaul,125210.0,India,26.9833,84.85
4842,Halisahar,124939.0,India,22.9469,88.4184
4844,Jagadhri,124894.0,India,30.168,77.301
4853,Sunam,124590.0,India,30.13,75.8
4855,Rishra,124577.0,India,22.71,88.35
4857,Jharsugra,124500.0,India,21.85,84.03
4896,Nandgaon,123191.0,India,20.307,74.657
4902,Alwal,123031.0,India,17.5047,78.5038
4912,Dimapur,122834.0,India,25.9092,93.7266
4931,Sarangapuram,122368.0,India,18.9447,78.9936
4932,Bhadrakh,122119.0,India,21.0545,86.5156
4935,Dharmavaram,121874.0,India,14.43,77.72
4959,Ambikapur,121071.0,India,23.12,83.2
4960,Puruliya,121067.0,India,23.34,86.36
4965,Ghazipur,121020.0,India,25.58,83.57
4981,Bagaha,120736.0,India,27.0992,84.09
4987,Gurdaspur,120564.0,India,32.0333,75.4
4993,Tindivanam,120405.0,India,12.2267,79.6504
5002,Khurda,120204.0,India,20.18,85.62
5013,Hengken,120000.0,India,24.346,93.7
5014,Nokha,120000.0,India,27.6,73.42
5015,Jandrapeta,120000.0,India,15.8246,80.3521
5023,Yelahanka,119891.0,India,13.1007,77.5963
5043,Namakkal,119491.0,India,11.2167,78.1667
5059,Darjeeling,118805.0,India,27.0375,88.2631
5070,Sopur,118608.0,India,34.3,74.47
5081,Chikmagalur,118401.0,India,13.313,75.737
5091,Gudivada,118167.0,India,16.43,80.99
5098,Amreli,117967.0,India,21.6006,71.2164
5100,Phagwara,117954.0,India,31.22,75.77
5129,Adilabad,117167.0,India,19.67,78.53
5140,Baripada,116874.0,India,21.94,86.72
5152,Yavatmal,116551.0,India,20.24,78.06
5153,Titagarh,116541.0,India,22.74,88.37
5156,Barnala,116450.0,India,30.37,75.54
5160,Chittaurgarh,116406.0,India,24.88,74.63
5170,Narasaraopet,116250.0,India,16.236,80.0498
5194,Chidambaram,115913.0,India,11.407,79.6912
5212,Kovilpatti,115434.0,India,9.1744,77.8688
5215,Bijnor,115381.0,India,29.37,78.13
5249,Dam Dam,114786.0,India,22.6352,88.4143
5300,Vejalpur,113304.0,India,23.0061,72.5165
5325,Balangir,112544.0,India,20.72,83.48
5327,Shegaon,112539.0,India,20.7944,76.6944
5339,Magra,112267.0,India,22.9793,88.3748
5340,Mahasamund,112228.0,India,21.11,82.1
5342,Rajpura,112193.0,India,30.484,76.594
5350,Bagalkot,112090.0,India,16.1817,75.6958
5351,Osmanabad,112085.0,India,18.3194,76.0736
5356,Kalianpur,112014.0,India,26.5191,80.2498
5357,Shujalpur,112000.0,India,23.4,76.72
5358,Sahibganj,111954.0,India,25.25,87.65
5388,Champdani,111251.0,India,22.802,88.346
5390,Disa,111160.0,India,24.2501,72.1822
5398,Nandurbar,111000.0,India,21.37,74.25
5399,Purwa Utar,110983.0,India,26.068,83.184
5423,Ferozepore,110313.0,India,30.9166,74.6
5434,Mancheral,110000.0,India,18.8714,79.4443
5442,Mirialguda,109891.0,India,16.8667,79.5833
5478,Sehore,109118.0,India,23.2,77.08
5484,Bangaon,108864.0,India,23.07,88.82
5497,Khopoli,108648.0,India,18.789,73.343
5508,Islamabad,108505.0,India,33.7353,75.1478
5510,Khardah,108496.0,India,22.72,88.38
5517,Mungeli,108387.0,India,22.07,81.68
5523,Tadpatri,108171.0,India,14.92,78.02
5546,Gharbara,107676.0,India,28.47,77.51
5549,Sultanpur,107640.0,India,26.2583,82.0722
5558,Shikohabad,107404.0,India,27.1,78.6
5562,Jalpaiguri,107341.0,India,26.52,88.73
